MatchHistory,League,Season,Year,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupportChamp,redSupport
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250256?gameHash=d34f0a58bcec3b97,CBLOL,Summer_Season,2016,PNG,1,0,RED,45,Mylon,Graves,SirT,Gragas,Kami,Lux,brTT RX,Ezreal,Picoca,Braum,Ayel,Poppy,Caos,Nidalee,Brucer,TwistedFate,SacyR,Lucian,Soraka,Eryon
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260292?gameHash=0565660d8b72d749,CBLOL,Summer_Season,2016,RED,1,0,PNG,43,Ayel,Poppy,Caos,RekSai,Brucer,TwistedFate,SacyR,Lucian,Eryon,Thresh,Mylon,Graves,SirT,Nidalee,Kami,Syndra,brTT RX,Ezreal,Braum,Picoca
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260303?gameHash=e623b1636ae7f6d5,CBLOL,Summer_Season,2016,CNB,0,1,g3x,51,Aoshi,Fiora,Nappon,Elise,Vash,Varus,pbO,Corki,Wos,Alistar,Zantins,Maokai,Snowlz,Nidalee,TaeYeon,Zed,Skyer,Lucian,Poppy,Alocs
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260308?gameHash=032033cddc7b870b,CBLOL,Summer_Season,2016,g3x,0,1,CNB,32,Zantins,Nautilus,Snowlz,Gragas,TaeYeon,Ahri,Skyer,Lucian,Alocs,Janna,Aoshi,Poppy,Nappon,Kindred,Vash,Corki,pbO,Kalista,Alistar,Wos
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250291?gameHash=9013271d0bbb43ac,CBLOL,Summer_Season,2016,OPK,1,0,ITZ,46,SkyBart,Fiora,Zuao,Gragas,Goku,Lissandra,EzPrince,Kalista,Professor,Braum,Yang,Poppy,Revolta,LeeSin,tockers,Syndra,micaO,Lucian,Thresh,Jockster
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260332?gameHash=8a3445242a581028,CBLOL,Summer_Season,2016,ITZ,1,0,OPK,39,Yang,Trundle,Revolta,Elise,tockers,Leblanc,micaO,Lucian,Jockster,Braum,SkyBart,Poppy,Zuao,Nidalee,Goku,Zilean,EzPrince,Corki,Thresh,Professor
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250306?gameHash=f0883696278fd895,CBLOL,Summer_Season,2016,VFK,1,0,RED,29,Robo,Nautilus,Turtle,Gragas,takeshi,Quinn,esA,Lucian,Verfix,Bard,Ayel,Poppy,Caos,RekSai,Brucer,Leblanc,SacyR,Kalista,Thresh,Eryon
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250307?gameHash=be6f7facfeba2f8e,CBLOL,Summer_Season,2016,RED,0,1,VFK,52,Ayel,Nautilus,Caos,RekSai,Brucer,Zilean,SacyR,Lucian,Eryon,Braum,Robo,Fiora,Turtle,Gragas,takeshi,Lissandra,esA,Ezreal,Bard,Verfix
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260361?gameHash=a70d99565ac7631c,CBLOL,Summer_Season,2016,CNB,0,1,KBM,42,Aoshi,Shen,Nappon,Evelynn,Vash,Orianna,pbO,KogMaw,Wos,Morgana,LEP,Fiora,Minerva,RekSai,tinowns,Lux,Matsukaze,Kalista,Bard,Ziriguidun
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250326?gameHash=3f896228aa4b13ac,CBLOL,Summer_Season,2016,KBM,0,1,CNB,44,LEP,Fiora,Minerva,Elise,tinowns,Lulu,Matsukaze,Lucian,Ziriguidun,Braum,Aoshi,Pantheon,Nappon,Kindred,Vash,Anivia,pbO,Kalista,Thresh,Wos
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250336?gameHash=e0f2c4ab1f166e9a,CBLOL,Summer_Season,2016,PNG,0,1,g3x,45,Mylon,Nautilus,SirT,Nidalee,Kami,Lulu,brTT RX,Lucian,Picoca,Braum,Zantins,Lissandra,Snowlz,Elise,TaeYeon,Varus,Skyer,Kalista,Alistar,Alocs
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260378?gameHash=cd181258f6d41930,CBLOL,Summer_Season,2016,g3x,0,1,PNG,44,Zantins,Nautilus,Snowlz,Elise,TaeYeon,Syndra,Skyer,Kalista,Alocs,Braum,Mylon,Poppy,SirT,RekSai,Kami,Orianna,brTT RX,Lucian,Alistar,Picoca
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380076?gameHash=705138b72cfafb52,CBLOL,Winter_Season,2016,ITZ,1,0,VFK,35,Yang,Poppy,Revolta,Graves,tockers,Ryze,micaO,Ezreal,Jockster,Braum,Robo,Maokai,Nappon,Elise,takeshi,Azir,esA,Lucian,TahmKench,Baiano
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380080?gameHash=55858452973d8c9d,CBLOL,Winter_Season,2016,VFK,1,0,ITZ,30,Robo,Poppy,Nappon,Elise,takeshi,Ryze,esA,Sivir,Baiano,Nautilus,Yang,Maokai,Revolta,Graves,tockers,Lulu,micaO,Ezreal,Braum,Jockster
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380103?gameHash=0f23e9f0cf5aacf1,CBLOL,Winter_Season,2016,RED,0,1,CNB,38,Eryon,Trundle,YoDa SL,Kindred,Brucer,Azir,SacyR,Ezreal,Dioud,Braum,LEP,Ekko,Minerva,Nidalee,tinowns,Varus,pbO,Lucian,Bard,Wos
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380107?gameHash=664adb12b0c00ce8,CBLOL,Winter_Season,2016,CNB,1,0,RED,23,LEP,Maokai,Minerva,Elise,tinowns,Azir,pbO,Kalista,Wos,Alistar,Eryon,Poppy,YoDa SL,Nidalee,Brucer,Leblanc,SacyR,Lucian,Thresh,Dioud
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380149?gameHash=34ac181a5590ff92,CBLOL,Winter_Season,2016,OPK,0,1,KBM,30,SkyBart,Ekko,Turtle,LeeSin,Goku,Azir,Skyer,Ezreal,Professor,Braum,Zantins,Maokai,Danagorn,Kindred,Vash,Varus,Matsukaze,Sivir,Bard,Verfix
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380153?gameHash=4999770b129031e7,CBLOL,Winter_Season,2016,KBM,1,0,OPK,59,Zantins,Poppy,Danagorn,Elise,Vash,Azir,Matsukaze,Sivir,Verfix,Braum,SkyBart,Ekko,Turtle,Kindred,Goku,Fizz,Skyer,Caitlyn,Karma,Professor
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380165?gameHash=521dac7f3b77d6d1,CBLOL,Winter_Season,2016,BGG,0,1,PNG,31,Ranger,Maokai,Tierwulf VPP,Graves,Rakin VPP,Ryze,Luskka,Kalista,RedBert VPP,Braum,Mylon,Ekko,SirT,Kindred,Kami,Varus,TaeYeon,Lucian,Soraka,Ziriguidun
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380169?gameHash=a7a68f0148c613e6,CBLOL,Winter_Season,2016,PNG,0,1,BGG,43,Mylon,Trundle,SirT,Elise,Kami,Varus,TaeYeon,Ezreal,Ziriguidun,Soraka,Ranger,Gragas,Tierwulf VPP,Kindred,Rakin VPP,Zilean,Luskka,Caitlyn,Braum,RedBert VPP
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1370190?gameHash=8af530519dc75e78,CBLOL,Winter_Season,2016,VFK,1,0,RED,28,Robo,Trundle,Nappon,Nidalee,takeshi,Ryze,esA,Lucian,Baiano,Morgana,Ayel,Maokai,YoDa SL,Elise,Brucer,Varus,SacyR,Sivir,Bard,Dioud
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1370204?gameHash=5adac764980005c4,CBLOL,Winter_Season,2016,RED,1,0,VFK,45,Ayel,Poppy,YoDa SL,Elise,Brucer,Azir,SacyR,Lucian,Dioud,Thresh,Robo,Gragas,Nappon,Nidalee,takeshi,Ryze,esA,Sivir,Braum,Baiano
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1370215?gameHash=0a16bac145768a03,CBLOL,Winter_Season,2016,CNB,1,0,ITZ,36,LEP,Maokai,Minerva,Elise,tinowns,Zilean,pbO,Lucian,Wos,Braum,Yang,Poppy,Revolta,Kindred,tockers,Lulu,micaO,Caitlyn,Bard,Jockster
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1370220?gameHash=6fbda5ce60ccd8e0,CBLOL,Winter_Season,2016,ITZ,1,0,CNB,45,Yang,Ekko,Revolta,Graves,tockers,Ryze,micaO,Ezreal,Jockster,Bard,LEP,Maokai,Minerva,Elise,tinowns,Azir,pbO,Kalista,Braum,Wos
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380220?gameHash=78598380f7e3c9c8,CBLOL,Winter_Season,2016,KBM,1,0,BGG,30,Zantins,Ekko,Danagorn,Kindred,Vash,Ryze,Matsukaze,Ezreal,Verfix,Karma,Ranger,Poppy,Tierwulf VPP,Elise,Rakin VPP,Lissandra,Luskka,Sivir,Braum,RedBert VPP
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380222?gameHash=912695bf4710aad9,CBLOL,Winter_Season,2016,BGG,0,1,KBM,50,Ranger,Ryze,Tierwulf VPP,Graves,Rakin VPP,Morgana,Luskka,Lucian,RedBert VPP,Bard,Zantins,Ekko,Danagorn,Kindred,Vash,Anivia,Matsukaze,Caitlyn,Braum,Verfix
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380234?gameHash=1bd72440ed6e6f19,CBLOL,Winter_Season,2016,PNG,1,0,OPK,39,Mylon,Ekko,SirT,Graves,Kami,Azir,TaeYeon,Caitlyn,Ziriguidun,Braum,SkyBart,Poppy,Turtle,Elise,Goku,Ryze,Skyer,Sivir,Nautilus,Professor
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380238?gameHash=867ab52b79e14742,CBLOL,Winter_Season,2016,OPK,0,1,PNG,27,SkyBart,Poppy,Turtle,Elise,Goku,Azir,Skyer,Ezreal,Professor,Morgana,Mylon,Maokai,SirT,Graves,Kami,Xerath,TaeYeon,Lucian,Braum,Ziriguidun
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390020?gameHash=53f07b53fdbd3431,CBLOL,Winter_Season,2016,CNB,0,1,OPK,48,LEP,Darius,Minerva,Elise,tinowns,Viktor,pbO,Lucian,Wos,Braum,SkyBart,Maokai,Turtle,Kindred,Goku,Taliyah,Skyer,Sivir,Karma,Professor
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390025?gameHash=51ef60edcad08a1f,CBLOL,Winter_Season,2016,OPK,0,1,CNB,49,SkyBart,Ekko,Turtle,Elise,Goku,Lissandra,Skyer,Sivir,Professor,Nami,LEP,Maokai,Minerva,Malzahar,tinowns,Azir,pbO,Caitlyn,Bard,Wos
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390044?gameHash=97943c1bf70d2419,CBLOL,Winter_Season,2016,ITZ,1,0,RED,34,Yang,Poppy,Revolta,Nidalee,tockers,Azir,micaO,Ezreal,Jockster,Bard,Ayel,Zed,YoDa SL,Gragas,Brucer,Ekko,SacyR,Sivir,Alistar,Dioud
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390047?gameHash=eb5c0bdb32c88756,CBLOL,Winter_Season,2016,RED,0,1,ITZ,35,Ayel,Poppy,YoDa SL,Elise,Brucer,Ekko,SacyR,Kalista,Dioud,Alistar,Yang,Trundle,Revolta,RekSai,tockers,Viktor,micaO,Sivir,Karma,Jockster
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400066?gameHash=8fdc8115b5ef2aa9,CBLOL,Winter_Season,2016,BGG,0,1,VFK,45,Ranger,Fizz,Tierwulf VPP,RekSai,Rakin VPP,Viktor,Luskka,Caitlyn,RedBert VPP,Bard,Robo,Maokai,Nappon,Nidalee,takeshi,Lissandra,esA,Sivir,Taric,Baiano
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400075?gameHash=e8a9b00ca65c558c,CBLOL,Winter_Season,2016,VFK,1,0,BGG,38,Robo,Swain,Nappon,RekSai,takeshi,Lissandra,esA,Sivir,Baiano,Taric,Ranger,Maokai,Tierwulf VPP,LeeSin,Rakin VPP,Viktor,Luskka,Caitlyn,Braum,RedBert VPP
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390071?gameHash=092fbdd0935158ba,CBLOL,Winter_Season,2016,KBM,0,1,PNG,35,Zantins,Poppy,Danagorn,Nidalee,Vash,Azir,Matsukaze,Sivir,Verfix,Bard,Mylon,Maokai,SirT,RekSai,Kami,Leblanc,TaeYeon,Twitch,Karma,Ziriguidun
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390076?gameHash=641a42d27aad83ca,CBLOL,Winter_Season,2016,PNG,1,0,KBM,33,Mylon,Maokai,SirT,Nidalee,Kami,Azir,TaeYeon,Jhin,Ziriguidun,Alistar,Zantins,Ekko,Danagorn,RekSai,Vash,Viktor,Matsukaze,Caitlyn,Braum,Verfix
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400215?gameHash=d92f0e26e1077190,CBLOL,Winter_Season,2016,PNG,0,1,CNB,53,Mylon,Ekko,SirT,Nidalee,Kami,Vladimir,TaeYeon,Sivir,Ziriguidun,Soraka,LEP,Trundle,Minerva,RekSai,tinowns,Azir,pbO,Lucian,Karma,Wos
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400218?gameHash=424c044fc9ee9e41,CBLOL,Winter_Season,2016,CNB,0,1,PNG,37,LEP,Maokai,Minerva,Olaf,tinowns,Leblanc,pbO,Sivir,Wos,Karma,Mylon,Fizz,SirT,RekSai,Kami,Swain,TaeYeon,Twitch,Nami,Ziriguidun
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400231?gameHash=3ba5c4efc4fa446a,CBLOL,Winter_Season,2016,VFK,1,0,KBM,30,Robo,Ekko,Nappon,Nidalee,takeshi,Swain,esA,Lucian,Baiano,Braum,Zantins,Maokai,Danagorn,RekSai,Vash,Viktor,Matsukaze,Kalista,Alistar,Verfix
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400234?gameHash=1ef606bfebd9cc63,CBLOL,Winter_Season,2016,KBM,0,1,VFK,45,Zantins,Fizz,Danagorn,RekSai,Vash,Lissandra,Matsukaze,Lucian,Verfix,Braum,Robo,Ekko,Nappon,Nidalee,takeshi,Azir,esA,Ezreal,Karma,Baiano
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390237?gameHash=70d51e4f47cc4609,CBLOL,Winter_Season,2016,RED,0,1,BGG,62,Ayel,Swain,YoDa SL,Nidalee,Brucer,Leblanc,SacyR,Caitlyn,Dioud,Bard,Ranger,Ekko,Tierwulf VPP,RekSai,Rakin VPP,Zilean,Luskka,Lucian,Braum,RedBert VPP
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390245?gameHash=373e537c071d8483,CBLOL,Winter_Season,2016,BGG,1,0,RED,57,Ranger,Gragas,Tierwulf VPP,RekSai,Rakin VPP,Viktor,Luskka,Sivir,RedBert VPP,Braum,Ayel,Trundle,YoDa SL,Nidalee,Brucer,Ekko,SacyR,Lucian,Bard,Dioud
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390258?gameHash=8cc456bc3b4310cf,CBLOL,Winter_Season,2016,OPK,0,1,ITZ,46,SkyBart,Swain,Turtle,Graves,Goku,Lissandra,Skyer,Sivir,Professor,Braum,Yang,Ekko,Revolta,Gragas,tockers,Viktor,micaO,Lucian,Bard,Jockster
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390260?gameHash=18c60f81ab39f561,CBLOL,Winter_Season,2016,ITZ,1,0,OPK,35,Yang,Ekko,Revolta,RekSai,tockers,Lissandra,micaO,Ezreal,Jockster,Bard,SkyBart,Maokai,Turtle,Elise,Goku,Zilean,Skyer,Lucian,Leona,Professor
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410051?gameHash=2fce932098795fa5,CBLOL,Winter_Season,2016,ITZ,0,1,BGG,48,Yang,Irelia,Revolta,Kindred,tockers,Anivia,micaO,Ezreal,Jockster,Nami,Ranger,Malphite,Tierwulf VPP,Gragas,Rakin VPP,Vladimir,Luskka,Sivir,Nautilus,RedBert VPP
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410059?gameHash=af090ee587f3031c,CBLOL,Winter_Season,2016,BGG,0,1,ITZ,25,Ranger,Jax,Tierwulf VPP,Kindred,Rakin VPP,Viktor,Luskka,Sivir,RedBert VPP,Taric,Yang,Irelia,Revolta,Elise,tockers,Azir,micaO,Ezreal,Braum,Jockster
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410064?gameHash=04f29577b8665371,CBLOL,Winter_Season,2016,CNB,1,0,KBM,47,LEP,Irelia,Minerva,RekSai,tinowns,Swain,pbO,Jhin,Wos,Braum,Zantins,Jax,Zuao,Gragas,Vash,Lissandra,Matsukaze,Ezreal,Bard,Verfix
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410068?gameHash=c8f67ecdfcfe2ce9,CBLOL,Winter_Season,2016,KBM,0,1,CNB,50,Zantins,Jax,Zuao,RekSai,Vash,Vladimir,Matsukaze,Ezreal,Verfix,Karma,LEP,Fiora,Minerva,Elise,tinowns,Swain,pbO,Jinx,Braum,Wos
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420088?gameHash=c8a9eda8c69ffeac,CBLOL,Winter_Season,2016,OPK,1,0,RED,31,SkyBart,Irelia,Turtle,Elise,Goku,Leblanc,Skyer,Ashe,Professor,Zyra,Ayel,Olaf,YoDa SL,RekSai,Brucer,Zilean,SacyR,Twitch,Karma,Dioud
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420089?gameHash=4339baa984ae7b3a,CBLOL,Winter_Season,2016,RED,0,1,OPK,30,Ayel,Olaf,YoDa SL,RekSai,Brucer,Vladimir,SacyR,Ezreal,Dioud,Nami,SkyBart,Fiora,Turtle,Elise,Goku,Anivia,Skyer,Ashe,Zyra,Professor
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420108?gameHash=80d4e4c9797683d1,CBLOL,Winter_Season,2016,VFK,1,0,PNG,47,Robo,Trundle,Nappon,Elise,takeshi,Viktor,esA,Jhin,Baiano,Braum,Mylon,Irelia,SirT,RekSai,Kami,Zilean,TaeYeon,Ezreal,Zyra,Ziriguidun
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420114?gameHash=a1dbe92b90c414ba,CBLOL,Winter_Season,2016,PNG,1,0,VFK,40,Mylon,Irelia,SirT,Kindred,Kami,Anivia,TaeYeon,Ashe,Ziriguidun,Braum,Robo,Trundle,Nappon,Elise,takeshi,Viktor,esA,Ezreal,Zyra,Baiano
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420194?gameHash=858aa346f5dba85c,CBLOL,Winter_Season,2016,RED,0,1,PNG,40,Ayel,Trundle,YoDa SL,Gragas,Brucer,Azir,SacyR,Sivir,Dioud,Braum,Mylon,Irelia,SirT,RekSai,Kami,Viktor,TaeYeon,Ashe,Thresh,Ziriguidun
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420202?gameHash=605d6fcbe289f58e,CBLOL,Winter_Season,2016,PNG,0,1,RED,41,Mylon,Irelia,SirT,RekSai,Kami,Swain,TaeYeon,Ashe,Ziriguidun,Thresh,Ayel,Trundle,YoDa SL,Elise,Brucer,Azir,SacyR,Sivir,Bard,Dioud
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420216?gameHash=4306a295e604a4ff,CBLOL,Winter_Season,2016,ITZ,1,0,KBM,29,Yang,Trundle,Revolta,RekSai,tockers,Viktor,micaO,Ashe,Jockster,Bard,Zantins,Maokai,Danagorn,Elise,Vash,Azir,Matsukaze,Caitlyn,Karma,Verfix
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420219?gameHash=7dcb8d6c1af50ca4,CBLOL,Winter_Season,2016,KBM,0,1,ITZ,49,Zantins,Irelia,Danagorn,RekSai,Vash,Lissandra,Matsukaze,Jhin,Verfix,Braum,Yang,Shen,Revolta,Elise,tockers,Viktor,micaO,Ashe,Thresh,Jockster
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420238?gameHash=95faa9f6c39c8ec8,CBLOL,Winter_Season,2016,CNB,1,0,BGG,41,LEP,Illaoi,Minerva,Elise,tinowns,Swain,pbO,Tristana,Wos,Braum,Ranger,Shen,Tierwulf VPP,RekSai,Rakin VPP,Zilean,Luskka,Twitch,Karma,RedBert VPP
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420248?gameHash=635a7b6c50acc3eb,CBLOL,Winter_Season,2016,BGG,0,1,CNB,52,Ranger,Jax,Tierwulf VPP,Hecarim,Rakin VPP,Azir,Luskka,Ezreal,RedBert VPP,Braum,LEP,Fiora,Minerva,RekSai,tinowns,Swain,pbO,Tristana,Zyra,Wos
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420263?gameHash=5c6ebb4578e2afd7,CBLOL,Winter_Season,2016,OPK,1,0,VFK,37,SkyBart,Irelia,Turtle,Elise,Goku,Ryze,Skyer,Caitlyn,Professor,Nami,Robo,Shen,Nappon,Evelynn,takeshi,Viktor,esA,Sivir,Karma,Baiano
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420265?gameHash=a67a3569206dd2d7,CBLOL,Winter_Season,2016,VFK,1,0,OPK,37,Robo,Trundle,Nappon,RekSai,takeshi,Vladimir,esA,Jhin,Baiano,Karma,SkyBart,Ekko,Turtle,Elise,Goku,Anivia,Skyer,Caitlyn,Nami,Professor
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420286?gameHash=9c4ef3b2814d8592,CBLOL,Winter_Season,2016,KBM,0,1,RED,31,Verto,Fizz,Zuao,Kindred,Vash,Lissandra,Matsukaze,Ashe,Verfix,Thresh,Ayel,Trundle,YoDa SL,Elise,Brucer,Leblanc,SacyR,Ezreal,Braum,Dioud
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420293?gameHash=915c482f5e48f393,CBLOL,Winter_Season,2016,RED,1,0,KBM,56,Ayel,Trundle,YoDa SL,Elise,Brucer,Azir,SacyR,Sivir,Dioud,Thresh,Verto,Fiora,Danagorn,Kindred,Vash,Viktor,Matsukaze,Jhin,Bard,Verfix
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420306?gameHash=744f3012f7172379,CBLOL,Winter_Season,2016,PNG,1,0,ITZ,43,Mylon,Trundle,SirT,RekSai,Kami,Vladimir,TaeYeon,Jhin,Ziriguidun,Bard,Yang,Irelia,Revolta,Gragas,tockers,Azir,micaO,Ashe,Karma,Jockster
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420311?gameHash=a10f2c61e4832ab3,CBLOL,Winter_Season,2016,ITZ,1,0,PNG,37,Yang,Irelia,Revolta,RekSai,tockers,Swain,micaO,Sivir,Jockster,Alistar,Mylon,Trundle,SirT,Gragas,Kami,Azir,TaeYeon,Caitlyn,Braum,Ziriguidun
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410277?gameHash=2f4d3ed1bdaf963f,CBLOL,Winter_Season,2016,BGG,0,1,OPK,33,Ranger,Shen,Tierwulf VPP,RekSai,Rakin VPP,Azir,Luskka,Ezreal,RedBert VPP,Karma,SkyBart,Irelia,Turtle,Nidalee,Goku,Leblanc,Skyer,Jhin,Braum,Professor
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410279?gameHash=b6443944c0bd3187,CBLOL,Winter_Season,2016,OPK,0,1,BGG,44,SkyBart,Irelia,Turtle,Elise,Goku,Leblanc,Skyer,Caitlyn,Professor,Nami,Ranger,Trundle,Tierwulf VPP,Graves,Rakin VPP,Zilean,Luskka,Ezreal,Bard,RedBert VPP
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410288?gameHash=41bdb8ac2da38910,CBLOL,Winter_Season,2016,VFK,0,1,CNB,37,Robo,Ryze,Nappon,Gragas,takeshi,Swain,esA,Jhin,Baiano,Karma,LEP,Fiora,Minerva,RekSai,tinowns,TwistedFate,pbO,Tristana,Bard,Wos
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410292?gameHash=c8f790cb2704bd89,CBLOL,Winter_Season,2016,CNB,1,0,VFK,40,LEP,Shen,Minerva,RekSai,tinowns,Viktor,pbO,Ashe,Wos,Zyra,Robo,Fiora,Nappon,Hecarim,takeshi,Leblanc,esA,Ezreal,Karma,Baiano
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270131?gameHash=f32d050885b4b831,CBLOL,Summer_Playoffs,2016,KBM,1,0,PNG,54,LEP,Rammus,Minerva,Gragas,tinowns,Azir,Matsukaze,Lucian,Ziriguidun,Braum,Mylon,Poppy,SirT,RekSai,Kami,Leblanc,brTT RX,Ezreal,Trundle,Picoca
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270135?gameHash=7574a76f14f66301,CBLOL,Summer_Playoffs,2016,KBM,1,0,PNG,50,LEP,Rammus,Minerva,LeeSin,tinowns,Lissandra,Matsukaze,Lucian,Ziriguidun,Bard,Mylon,Poppy,SirT,Rumble,Kami,Quinn,brTT RX,Jhin,Thresh,Picoca
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280116?gameHash=a9ba79a34bdd28cb,CBLOL,Summer_Playoffs,2016,OPK,0,1,RED,35,SkyBart,Gangplank,Zuao,Elise,Goku,Katarina,EzPrince,Lucian,Professor,Trundle,Ayel,Rammus,Caos,RekSai,Brucer,Corki,SacyR,Jhin,Thresh,Eryon
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280118?gameHash=c3df2fa9af5fc602,CBLOL,Summer_Playoffs,2016,RED,0,1,OPK,63,Ayel,Rammus,Caos,Gragas,Brucer,Corki,SacyR,Ezreal,Eryon,Thresh,SkyBart,Gangplank,Zuao,Elise,Goku,Lux,EzPrince,Lucian,Morgana,Professor
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280119?gameHash=ebaaefb084a326e0,CBLOL,Summer_Playoffs,2016,OPK,1,0,RED,41,SkyBart,Fiora,Zuao,Elise,Goku,Lissandra,EzPrince,Lucian,Professor,Morgana,Ayel,Poppy,Caos,RekSai,Brucer,Corki,SacyR,Caitlyn,Thresh,Eryon
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280128?gameHash=91c2677458bdfce2,CBLOL,Summer_Playoffs,2016,RED,0,1,PNG,39,Ayel,Fiora,Caos,Gragas,Brucer,Lulu,SacyR,Kalista,Eryon,Thresh,Mylon,Nautilus,SirT,Elise,Kami,Zilean,brTT RX,Lucian,Trundle,Picoca
