MatchHistory,TeamColor,ban_1,ban_2,ban_3,ban_4,ban_5
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/390076?gameHash=0e0df6658e6017ca,Red,Vladimir,Nidalee,Bard,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/30648?gameHash=912cf1dff32dbc5e,Red,Ryze,Camille,Leblanc,Fiora,Darius
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/30655?gameHash=852b295ad8383dc6,Red,Leblanc,Rengar,Malzahar,Katarina,Syndra
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/30663?gameHash=02bb50cd9654cf5d,Red,Camille,Leblanc,Malzahar,Darius,Fiora
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/30669?gameHash=c24009f55e311630,Red,Taliyah,Rengar,Ziggs,Varus,Jhin
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/20707?gameHash=a7980b8c4707c40a,Red,Leblanc,Camille,Rengar,Fiora,Gangplank
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/20718?gameHash=c1d6a2220290dd21,Red,Elise,RekSai,Syndra,Fiora,Katarina
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/20723?gameHash=cc0ae967e6a88b53,Red,RekSai,Leblanc,Malzahar,Thresh,Bard
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/20724?gameHash=117f80425ffab98f,Red,Camille,Rengar,Leblanc,Fiora,Ryze
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/20926?gameHash=a4328e6feefdd597,Red,Leblanc,Rengar,Camille,Jhin,Ziggs
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/30965?gameHash=825dfc2c451a4c56,Red,Leblanc,Camille,Rengar,Darius,Illaoi
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/20942?gameHash=564b0e6e8cbae281,Red,Leblanc,Rengar,RekSai,Syndra,Shen
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/20950?gameHash=af4ff5139e15f67e,Red,Rengar,Leblanc,Camille,Ashe,Jhin
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/31016?gameHash=ae923dc946c28b47,Red,Leblanc,Rengar,Camille,Corki,Ekko
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/31028?gameHash=176f447e7fd7e87c,Red,Leblanc,Camille,Rengar,Cassiopeia,Taliyah
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/31037?gameHash=5efdc5b65a70bc95,Red,Leblanc,Rengar,Camille,Taliyah,Cassiopeia
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/31041?gameHash=817c62353e9ee912,Red,Leblanc,Rengar,Malzahar,Ashe,Ezreal
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40113?gameHash=69182a9fa953a186,Red,Leblanc,Camille,Rengar,Fiora,Syndra
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40118?gameHash=e8372dd45b184a55,Red,Leblanc,Rengar,Shen,Ekko,Poppy
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40125?gameHash=ed185667320ae9dc,Red,Camille,Leblanc,Rengar,Shen,Syndra
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40129?gameHash=6fce0edb2d362172,Red,Leblanc,Camille,Rengar,Kennen,Poppy
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50154?gameHash=5b5ba6c4b85f198f,Red,Leblanc,Rengar,Camille,Shen,Fiora
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50166?gameHash=e6f212fd6bfe0c93,Red,Leblanc,Rengar,Camille,Cassiopeia,Elise
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50171?gameHash=62ece21b4e491461,Red,Leblanc,Rengar,Camille,Ryze,Zyra
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50179?gameHash=8bfac5da6fc482c1,Red,Rengar,Leblanc,Camille,Corki,Cassiopeia
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40379?gameHash=bbed81b562aa7f79,Red,Leblanc,Camille,Rengar,Gangplank,Cassiopeia
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40387?gameHash=dc600b5300c5d85a,Red,Leblanc,Jhin,Rengar,Caitlyn,MissFortune
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40396?gameHash=12b64c7abc882555,Red,Leblanc,Rengar,Camille,Ryze,Corki
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265,Red,Leblanc,Rengar,Camille,Cassiopeia,Syndra
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50449?gameHash=53ecfec6740cae22,Red,Leblanc,Camille,Rengar,Olaf,Ekko
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50453?gameHash=2e47b81bca7a755f,Red,Leblanc,Camille,Rengar,Fizz,Corki
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4,Red,Camille,Illaoi,Leblanc,Gangplank,Fiora
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50462?gameHash=7b1d24dd5d0ecfce,Red,Leblanc,Rengar,Ekko,Zyra,Katarina
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60081?gameHash=6e82bd397f5e91e2,Red,Varus,Camille,Malzahar,Illaoi,Gangplank
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60092?gameHash=61e9b4e25778be1e,Red,Shen,Varus,MissFortune,TahmKench,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60099?gameHash=aa7e6a08cd327275,Red,Leblanc,Rengar,Camille,Ekko,Ashe
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60102?gameHash=5b0203580d1b8490,Red,Leblanc,Varus,Ivern,Syndra,Thresh
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60146?gameHash=df8a42829cebe639,Red,Leblanc,Varus,Jhin,Maokai,Orianna
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60147?gameHash=689b18e9f4d65990,Red,Leblanc,Camille,Graves,Syndra,Cassiopeia
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60150?gameHash=0aef51a0dbe55dd0,Red,Leblanc,Ekko,Shen,Ivern,Cassiopeia
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60156?gameHash=c6fa7c6fb5272b2c,Red,Leblanc,Jayce,Camille,Cassiopeia,Syndra
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100070?gameHash=e991db1141e3a449,Red,Leblanc,Zyra,Jayce,Ekko,Orianna
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100072?gameHash=39492a263961999d,Red,Jayce,Varus,Leblanc,Zed,Ryze
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100080?gameHash=eab634857ae83824,Red,Leblanc,Jayce,Zed,Ekko,Camille
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100081?gameHash=e526f380996cf4e0,Red,Graves,Shen,Varus,Ekko,Swain
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/110155?gameHash=6dfc93b829cc1a33,Red,Jayce,Malzahar,Zyra,Rumble,Camille
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/110162?gameHash=5ade715a7dccba6e,Red,Leblanc,Varus,Jhin,Ivern,Ryze
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/110172?gameHash=fb7c37c00bd18ea2,Red,Varus,Leblanc,Jayce,Zed,Camille
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/110174?gameHash=0ff43d0000d7eef4,Red,Leblanc,Jayce,Varus,TahmKench,Ekko
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100282?gameHash=2c496934d110a2b6,Red,Rumble,Varus,Ziggs,Syndra,Cassiopeia
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100288?gameHash=2dc1214f4a2f2729,Red,Leblanc,Varus,Jayce,Khazix,Illaoi
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100293?gameHash=ad1ee3b1a2d0e1fb,Red,Leblanc,Varus,Rumble,Fiora,Orianna
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100298?gameHash=66cca68ec2d0f02a,Red,Varus,Jayce,Shen,Rengar,Camille
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100362?gameHash=6e84230ce5f7b226,Red,Leblanc,Varus,Rumble,Fiora,Ashe
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100365?gameHash=575c9b80c92a7e6a,Red,Varus,Jayce,Leblanc,Orianna,Syndra
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100370?gameHash=17b9d4140efa2cd7,Red,Leblanc,Jayce,Varus,Ekko,Syndra
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100375?gameHash=a14990ba1e6d06ac,Red,Varus,Jayce,Leblanc,AurelionSol,Vladimir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120028?gameHash=4a22c23cec501d07,Red,Elise,Shen,LeeSin,Cassiopeia,Viktor
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120031?gameHash=3a5b38117ca9fa2c,Red,Graves,Camille,Lulu,Ahri,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120037?gameHash=c0d52d7843b737a4,Red,Graves,Camille,Malzahar,Anivia,Rumble
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120044?gameHash=22212ee809fccde6,Red,AurelionSol,Caitlyn,Camille,Jayce,Gragas
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130041?gameHash=defe6f74845eaed6,Red,Graves,Camille,Rumble,Maokai,Vladimir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130053?gameHash=07dd7f478849248b,Red,Graves,Rumble,Lulu,Gragas,Elise
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130058?gameHash=38882cb980decf38,Red,Graves,Rumble,Rengar,Khazix,Vladimir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130040?gameHash=11784525dd206602,Red,Talon,Jayce,Rumble,Elise,Ahri
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130059?gameHash=cb139007043869a7,Red,Talon,Jayce,Rumble,Shen,Kennen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130061?gameHash=d2b33ee66289a8de,Red,Graves,Ashe,Zyra,Thresh,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130074?gameHash=7a9a078379f0a120,Red,Graves,Malzahar,Caitlyn,Orianna,Talon
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130070?gameHash=d7f417231943fa15,Red,Camille,Graves,Lulu,Vladimir,Cassiopeia
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130075?gameHash=fb03b76757bc2f57,Red,Shen,Rumble,Olaf,Cassiopeia,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120100?gameHash=9cf81aaf369f54f6,Red,Graves,Vladimir,Camille,Talon,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120115?gameHash=1e8f6932f1c0b74a,Red,Graves,Malzahar,Shen,Karma,Jayce
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120097?gameHash=bc984dc5d1ce9e43,Red,Rumble,Olaf,Elise,Ashe,KogMaw
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120116?gameHash=896d10de09d3783f,Red,Graves,Caitlyn,Nautilus,LeeSin,Vladimir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120121?gameHash=07acc2f179e16e5a,Red,Camille,Olaf,Vladimir,AurelionSol,Khazix
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120133?gameHash=346e124183ef4d71,Red,Malzahar,Rengar,Graves,Elise,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120124?gameHash=73e008bb1bffe311,Red,Rumble,Camille,Caitlyn,Elise,Khazix
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120135?gameHash=0461de71f9989ba7,Red,Rumble,Camille,Jayce,Talon,Nidalee
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120181?gameHash=0543b77fdf55e52e,Red,Graves,Camille,Lulu,Kled,Renekton
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120195?gameHash=71efb715720bc3d7,Red,Camille,Rengar,Gragas,Jayce,Nautilus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120197?gameHash=dc8242ffc7308cbc,Red,Rumble,Graves,Karma,Talon,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120202?gameHash=49c11c5a5ab78518,Red,Graves,Camille,Nautilus,Ahri,Ashe
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130167?gameHash=db377efb92ab5510,Red,Graves,Rengar,Rumble,Ashe,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130164?gameHash=b9719f9d9aab7b55,Red,Graves,Lucian,Camille,Cassiopeia,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130189?gameHash=55d5ef4de1007df7,Red,Rumble,Camille,Lulu,Gragas,Maokai
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130191?gameHash=af022da335a1f116,Red,Graves,Olaf,Rumble,Cassiopeia,Caitlyn
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130192?gameHash=9f63258311c7a681,Red,Camille,Graves,Lulu,Fizz,Maokai
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130207?gameHash=ebbea11fcb63467c,Red,Rumble,Gragas,Shen,Kled,Renekton
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130198?gameHash=657930b5d39299ff,Red,Rengar,Camille,Graves,Renekton,Viktor
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130211?gameHash=a57d1cf4b297b9f1,Red,Rumble,Caitlyn,Elise,LeeSin,Nidalee
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130213?gameHash=e555eb5eeef5edae,Red,Rengar,Camille,Graves,Viktor,Ahri
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130226?gameHash=401dc1f58773d3b3,Red,Camille,Lulu,Graves,Vladimir,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130234?gameHash=49654e468223c6ec,Red,Rumble,Malzahar,Ezreal,Cassiopeia,Kassadin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120274?gameHash=d704b52a6e569236,Red,Rengar,Graves,Malzahar,Lucian,Ashe
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120297?gameHash=8d2c61e2d2c3260f,Red,Graves,Shen,Caitlyn,Syndra,Varus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130236?gameHash=4013612028339a5c,Red,Rumble,Camille,Shen,Orianna,Gragas
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130254?gameHash=2eebbad9aa9036fe,Red,Graves,Taliyah,Ahri,Zed,Vladimir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130255?gameHash=79a1783ca8c29c3c,Red,Camille,Rumble,Graves,Orianna,Viktor
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120309?gameHash=5d63985e5cee61fc,Red,Camille,Rumble,Rengar,Vladimir,AurelionSol
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120318?gameHash=0590ddde97cb82d0,Red,Ziggs,Lulu,Graves,Talon,Jayce
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120319?gameHash=90f3d39ca6869bad,Red,Rumble,Camille,Rengar,Vladimir,AurelionSol
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000027?gameHash=119e130aa6980daa,Red,Talon,Rengar,Shen,Rumble,Renekton
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000033?gameHash=ffbc11a9413f765d,Red,Shen,Malzahar,Ziggs,Rengar,Khazix
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000034?gameHash=d9a58ca8c7b2b234,Red,Gragas,LeeSin,Shen,Cassiopeia,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000040?gameHash=9b0c6cc7e6395a48,Red,LeeSin,Gragas,Shen,Cassiopeia,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000041?gameHash=6d7842e7bd6d4b1f,Red,Swain,Renekton,Lulu,Nautilus,Rengar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000057?gameHash=4130885a3ce9a200,Red,Elise,Syndra,LeeSin,Zyra,Lulu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010056?gameHash=9d5e1d3b4d30f883,Red,Elise,Syndra,Camille,Ivern,LeeSin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010057?gameHash=5aae4204f3d66e28,Red,Camille,Shen,Rumble,Zyra,TahmKench
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010064?gameHash=f4ded900f6b88c7e,Red,Rumble,Camille,Malzahar,Ashe,Caitlyn
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010065?gameHash=5e10fcad4a20593a,Red,Camille,Rumble,Nautilus,Ahri,Kennen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000081?gameHash=939012b81c8c5a02,Red,Gragas,Khazix,Shen,Talon,LeeSin
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000090?gameHash=6558c4e2cf40cdcb,Red,Rengar,Graves,Vladimir,Renekton,Sivir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000091?gameHash=c3e2590be9b1805a,Red,Elise,Malzahar,Camille,Vladimir,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000097?gameHash=c66b9dc988fe62a7,Red,Elise,Malzahar,Gnar,Orianna,Ziggs
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000138?gameHash=1358d3ae04858e4e,Red,Olaf,Gragas,Graves,Shen,Renekton
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010154?gameHash=072c2b0bc489d7e3,Red,Malzahar,Thresh,Camille,Shen,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000152?gameHash=42d698935ebcf779,Red,Fizz,Camille,Graves,Renekton,Gnar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010164?gameHash=2514b006d73943d6,Red,Nautilus,Shen,Camille,Jhin,Kalista
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010169?gameHash=b457855303111caf,Red,Orianna,Camille,Shen,Cassiopeia,Thresh
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010178?gameHash=169d2462e2598591,Red,Camille,Syndra,Jayce,Cassiopeia,Swain
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010179?gameHash=6626b0325103a53b,Red,Lulu,Rumble,Camille,Ashe,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010184?gameHash=320ae7c7385f4a34,Red,Shen,Leblanc,Rengar,Talon,Vladimir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002010201?gameHash=e6cb86408c733877,Red,Olaf,Gragas,Camille,Kennen,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000202?gameHash=eec4e405d8fcac79,Red,Malzahar,Rengar,Rumble,Orianna,Khazix
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000203?gameHash=5d50e0204f510315,Red,Olaf,Rengar,Camille,Renekton,Thresh
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000204?gameHash=aad9bd6d81f90535,Red,Talon,Caitlyn,Camille,Renekton,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000210?gameHash=5d925d8c637091f8,Red,Rumble,LeeSin,Malzahar,Ivern,Graves
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000211?gameHash=eb10dfd89a84e887,Red,Talon,Camille,Rengar,Orianna,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/81179?gameHash=c303a374524ec671,Red,Varus,Camille,Leblanc,Vladimir,Talon
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/81184?gameHash=7ceb7e657b09fc46,Red,Varus,Camille,Leblanc,Shen,Ryze
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/81186?gameHash=e2260787fad85c61,Red,Leblanc,Camille,Varus,Ahri,Jayce
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/81201?gameHash=40beeec32583bda4,Red,Rumble,Camille,Varus,Nautilus,Maokai
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/110036?gameHash=14244d6d8e14ef8d,Red,Camille,Ryze,Graves,Orianna,Viktor
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/110043?gameHash=ac2f70d568042f38,Red,Vladimir,Nautilus,Taliyah,Shen,Lissandra
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/110044?gameHash=4c3cd1ad8ca14b58,Red,Camille,Graves,Malzahar,Talon,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/110062?gameHash=44b72b93f46562f2,Red,Graves,Camille,Ahri,Lulu,Zyra
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/110065?gameHash=9a0941c946bbe2df,Red,Rumble,Camille,Varus,Zyra,TahmKench
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140016?gameHash=9212c67bc0e59f63,Red,Zyra,Ezreal,Graves,Karma,Talon
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140043?gameHash=1208f907001325de,Red,Camille,Syndra,Orianna,Thresh,Ahri
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140045?gameHash=4594f15b14dba734,Red,Zyra,Camille,Lucian,Talon,Lulu
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140050?gameHash=5204b1653ece9144,Red,Camille,Graves,Rumble,Talon,Malzahar
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140062?gameHash=e933ce05a049c963,Red,Camille,Taliyah,Rengar,Fizz,Nautilus
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140064?gameHash=b90ba3694037944a,Red,Camille,Rumble,Graves,Syndra,Cassiopeia
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140094?gameHash=f7d474f5ead80c6c,Red,Lucian,Camille,Rumble,Vladimir,Kennen
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140102?gameHash=f1c511f0de78f122,Red,Camille,Graves,Rengar,Syndra,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140104?gameHash=db618fc430d93eca,Red,Camille,Graves,Malzahar,Vladimir,Lissandra
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140107?gameHash=1030cc0000d80604,Red,Camille,Rumble,Graves,MissFortune,TahmKench
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140120?gameHash=b36a2e3074b9b454,Red,Camille,Rumble,Varus,Ashe,Lucian
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/130222?gameHash=655ed7199e9e7290,Red,Camille,Fizz,Rengar,Jhin,Varus
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/130256?gameHash=9d5f36a09aad9177,Red,Rumble,LeeSin,Graves,Nami,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/130257?gameHash=6825cbeab7f156a6,Red,Orianna,Camille,Syndra,Rumble,Sion
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/130295?gameHash=6c2c2a7b62df9578,Red,Graves,Renekton,Nautilus,Kennen,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/130299?gameHash=bd41dada0b6e9193,Red,Camille,Varus,TahmKench,Kennen,Thresh
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140353?gameHash=3585eaf0cd2c859b,Red,Rumble,Camille,Graves,Rengar,Khazix
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140363?gameHash=9a9c9f3e1dcacbce,Red,Lulu,Talon,Camille,Zyra,Elise
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140364?gameHash=92f29cc2fb2b8f3a,Red,Camille,Rumble,Vladimir,Thresh,Lulu
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140392?gameHash=4dc4b734e1b86b39,Red,Camille,Taliyah,Graves,Ryze,Maokai
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/140394?gameHash=f415fa0835ec34cb,Red,Camille,Rumble,Vladimir,Ezreal,Lucian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090271?gameHash=5b4f2e8bd1cf7166,Red,Camille,Varus,Rumble,Jhin,Ezreal
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090275?gameHash=c134ab8828d89676,Red,Camille,Varus,Rumble,Ryze,Vladimir
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090277?gameHash=5333becc0ad10742,Red,Shen,Rengar,Malzahar,Elise,Kalista
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090279?gameHash=e71445e83b659626,Red,Graves,Rumble,Varus,Shen,Nautilus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090284?gameHash=b2332294881491e8,Red,Camille,Varus,Rengar,Zed,Leblanc
